Application_Number,y_test,prediction
132991,197000.0,196607.10603083542
9835,437000.0,441500.2065630307
78594,542000.0,552480.8197907663
70590,963888.0,962641.812738649
178206,602000.0,596449.3120358234
84040,202000.0,200753.02238941658
91135,561222.0,562620.1345797442
44272,446000.0,443365.00188913377
32248,1010000.0,1064029.6942071829
69448,1316800.0,1306030.784586933
42261,181800.0,180837.16376766367
124918,650000.0,641893.4902257435
67566,522000.0,510243.3595430134
17814,531000.0,531679.5733498897
131526,1022000.0,1028413.6970143721
102788,948500.0,964072.640384779
75821,347000.0,340497.92304692155
134988,1152000.0,1150152.0881928236
154592,462000.0,491307.875103898
165247,327000.0,326387.25540721486
97595,522000.0,522037.2282915984
73773,297000.0,313304.6519204095
167683,373000.0,365735.69629623194
72047,347000.0,344351.7007757582
109088,442000.0,446642.120862492
99278,490000.0,505856.8976464647
95914,559100.0,543921.1919720947
150188,477000.0,447304.7502824252
99315,427800.0,418802.86994506815
55131,457000.0,447816.80927611596
176403,578000.0,559465.6952916846
136245,781000.0,766937.7122187978
180506,400000.0,403197.271462468
48623,297000.0,296049.9431664874
105474,552000.0,548710.6251203421
53753,377000.0,376552.63991688367
93191,317000.0,316834.24662700755
43747,288900.0,289538.0133337277
83365,540250.0,539863.6090547305
134755,426000.0,420425.913197831
23652,523100.0,524388.277423768
46104,457000.0,462591.3852989952
60025,347000.0,344015.81105829787
48647,447000.0,447583.27547954087
64338,87000.0,85611.70965076098
179161,195000.0,196533.20557237745
67198,232190.0,236885.7440831949
121565,536000.0,540010.8865240229
178014,322000.0,321369.208527337
14014,449250.0,449853.92858789023
164000,202000.0,220232.4807679486
78998,364000.0,362308.5262099655
152881,232000.0,233035.34076926595
111856,442000.0,444574.69125842047
160380,47000.0,46964.76223818981
81634,552000.0,540697.8389757582
6556,609888.0,610712.9771807152
34723,589300.0,588373.8622900883
11335,627000.0,627728.5717210103
58598,2702000.0,2649196.300507548
49621,327000.0,309963.39401913754
135504,1368800.0,1337571.6565580769
25568,302000.0,297154.74711882276
72411,237000.0,238226.54533571214
44657,847000.0,864701.1909680843
116182,192000.0,190962.89458299044
169496,222000.0,223364.26375998446
56899,187000.0,185463.50576801802
55982,442000.0,441448.698417813
171301,1097000.0,1097585.1237592807
177729,122000.0,123889.05249164492
138382,422000.0,422086.6387230532
131732,262000.0,275078.8934955653
53907,497000.0,490686.26907724485
105820,329000.0,330264.8037166444
78379,504000.0,493554.7852618648
117463,97000.0,100808.845755169
20658,311000.0,303804.6733817223
111570,74500.0,77949.87669399325
9486,290800.0,286811.8646978204
139476,1107680.0,1075778.0404966802
106303,212000.0,222189.16529998957
74717,347000.0,342556.163363502
59531,2347000.0,2381796.2484268774
80040,941000.0,990547.3586859807
165158,572000.0,567393.5935617762
169332,252000.0,274639.0032972885
65729,497000.0,511626.8345196413
177148,661800.0,660322.2383814374
136565,297000.0,308857.9618035174
5767,172000.0,167838.07028053544
113738,306000.0,297777.4123494859
165416,410000.0,423389.82774509
98004,1296800.0,1280195.4121458672
25777,297000.0,293032.45664184156
175418,484500.0,482633.35238998063
55783,228000.0,236381.24069797766
52164,317000.0,312062.80206893536
35550,732000.0,730184.2511691538
105789,365800.0,365668.07876444026
133101,397000.0,391250.0102850466
40116,664500.0,651992.744356858
123646,252000.0,252049.39561119315
39361,287900.0,287055.2992566998
32776,583875.0,586927.7096620686
73902,100000.0,104888.12125378629
172004,941000.0,939569.339412409
2817,467000.0,459679.2856179678
70391,339000.0,335538.8763370098
34027,587000.0,589151.6364352665
74504,853700.0,875222.5943061768
111569,437000.0,444093.67559310864
71134,302000.0,304800.6183182773
134825,272000.0,276603.95428713056
31821,547000.0,550268.180729698
41556,1484000.0,1514076.3247036065
36832,567000.0,566574.8645157388
148040,952000.0,959459.1701779654
36816,864000.0,838102.4432419568
1857,412000.0,411170.42128869076
138374,190000.0,193398.21419269854
34007,1222000.0,1229694.0894488636
101715,818900.0,813152.0312362183
183136,200000.0,211171.95313277838
117156,1151000.0,1139227.244231312
108664,562000.0,552680.4621738759
150034,290800.0,286661.88963631215
3903,315000.0,314226.2964812032
162260,267000.0,265231.0298515243
18239,755540.0,753046.2417857097
79124,442000.0,448233.0175070272
113088,219000.0,214177.39002005506
144080,362000.0,369137.3009179629
30336,898000.0,882722.5734087996
66293,652300.0,657200.578805738
74929,677000.0,666707.1013173749
46925,547000.0,543313.7581318738
16029,897000.0,865972.2663223721
179087,647000.0,648144.8013560377
142313,167000.0,171962.86637902458
13096,450300.0,444385.3774528631
57705,697000.0,698377.469810768
148748,1702000.0,1715642.090672082
138927,649900.0,657619.3462725473
110829,1197000.0,1201337.0836913409
134261,797000.0,801514.1805070367
36333,322000.0,328003.57755849516
104703,468040.0,463022.9783653391
141656,1227800.0,1258993.8698320626
34628,420000.0,428019.9935765594
110485,438500.0,441160.0691164831
141871,462500.0,471914.74136441527
125814,452000.0,448451.89101718296
501,237000.0,239116.4881000618
86759,747000.0,757866.4448601159
50694,381900.0,378061.4035992279
68067,520400.0,521600.2559486444
79746,942000.0,929763.0569832547
135099,528000.0,532474.7413084547
94827,527200.0,524918.2653536709
4536,182000.0,183233.2092162138
125683,817000.0,776886.8186118441
29086,342000.0,341878.629253775
137412,892100.0,879464.0778841863
182370,632000.0,635078.5481978025
98050,282000.0,281979.4231117895
156274,542000.0,544327.9440147023
108154,372000.0,364436.83831504773
135486,462000.0,477529.26551971526
11863,447000.0,448780.68063761975
77351,334500.0,317624.12679875357
98844,302000.0,299826.41019849293
165194,350800.0,358148.66926187027
104193,429500.0,434458.99343832606
166705,297000.0,305414.7788765906
46759,610000.0,602940.1631406958
121,547000.0,540076.6329051389
32896,497000.0,512608.85723470483
99326,325600.0,320751.41299358883
26032,587888.0,620780.5332723005
8330,469400.0,460423.6318086642
73404,466700.0,464995.11256081815
17238,252000.0,263472.7220729618
28693,609900.0,602118.9887545088
87122,231880.0,225682.90522712117
18116,702800.0,711631.786225327
113272,582000.0,570020.0173997537
53465,317000.0,320636.85622477526
48163,296000.0,293723.4284203193
182966,502000.0,508967.56463891093
90315,547000.0,557720.7865092625
116204,162000.0,160427.25112041802
69024,770888.0,768852.888133927
71686,477000.0,471884.1267450854
147739,1206000.0,1209613.895869214
107765,387000.0,395474.2816789424
147449,941888.0,942768.3698806879
43306,410000.0,406575.6125301065
98429,386035.0,384734.3481301944
3793,117000.0,120467.025897207
16766,581650.0,587200.1092389576
176556,575000.0,573118.5005908438
37947,497000.0,504372.1741998218
22221,480600.0,477033.5124943982
39635,397000.0,395832.05971051136
138627,1129790.0,1115404.7445583
68447,683000.0,681794.1282837678
146516,559000.0,563468.5899944671
114216,272000.0,272480.8984445413
9673,995700.0,1013521.2172701801
37030,412000.0,406714.7192185387
116339,475000.0,476245.37888083846
160541,247000.0,251392.9977079387
45963,457000.0,459443.52763122413
93718,402000.0,399536.39723098953
129974,249000.0,243746.97815826844
24049,642000.0,641435.4977894125
60244,502000.0,524031.34205354983
92350,1160888.0,1136964.275451883
144329,638000.0,630468.2306371307
27461,540800.0,542131.1731361088
154319,557250.0,552773.2099855529
45136,505200.0,513600.0302996691
49676,442250.0,442683.04161706875
104619,247000.0,244842.6512658877
96903,437000.0,441228.02239549666
78911,397000.0,393139.7415827182
67052,472000.0,473343.62696617795
85529,383500.0,380168.5634008344
48661,447000.0,448320.34894098877
13811,418000.0,425258.9532562527
122705,249000.0,245914.79806484323
159031,547000.0,543667.1212514779
84300,302000.0,300440.99247230036
172777,477000.0,475588.69210215483
141687,500800.0,508160.84094507084
150986,702000.0,697955.4600604807
55018,152000.0,156153.3030453846
136037,1013000.0,1024220.7028560551
27220,752000.0,736542.3941594812
147836,452000.0,448925.34103389434
104119,597000.0,605445.9413893449
56401,496000.0,493977.739671639
110368,402000.0,392842.0181375642
37340,594888.0,590028.4110427009
96157,447000.0,435901.0192027471
21448,209800.0,213605.77177980292
55587,447000.0,453456.16567263525
94659,267000.0,268197.19899199705
41488,452000.0,442759.0156765386
55805,677000.0,693136.5097122106
163105,418100.0,409755.96251450974
56159,447000.0,459297.1917254935
137015,137000.0,132037.27207577406
185410,772000.0,780240.4769889005
68176,82000.0,83936.63478060928
105823,727000.0,727427.9626161442
96920,555660.0,566139.5906405337
130256,80000.0,82620.74967532235
93307,464000.0,466454.0153400097
33786,302000.0,296028.44083756825
50501,84000.0,87550.35354647662
110737,325800.0,313654.7826978892
115603,447000.0,447963.1657666655
21032,530800.0,530019.9102893021
179069,577000.0,564173.7971299216
28388,770000.0,762321.7201983774
116215,297000.0,309564.6459361301
71494,370370.0,386628.8967705562
184716,662000.0,676200.8660276177
184825,445000.0,449545.80706463114
95304,952000.0,964449.5539523505
134855,3597000.0,3555881.7971365424
47308,102000.0,104175.57957642607
152090,1202000.0,1190047.7536672787
48678,457000.0,449106.45690637035
156015,477000.0,491410.18904585496
164313,732000.0,734921.723232999
163273,197000.0,187290.05038122268
116618,292000.0,282943.82951583556
49662,1022000.0,1022611.3981851637
130032,44000.0,43418.04041539043
41780,576000.0,593767.9533144615
134900,531000.0,525251.6591894776
123256,736800.0,721716.0131274348
25877,597000.0,593073.894025512
143195,834800.0,802605.5409301429
40856,388000.0,390487.41824786563
79367,380460.0,373510.4499643036
94348,310000.0,317678.3291130719
65589,297000.0,300139.1948775712
172259,910200.0,916261.5080337974
119780,594920.0,608609.3253936702
127697,177000.0,182225.21809459475
104987,347000.0,341233.5365077176
150935,652888.0,648624.1858157625
22239,516000.0,509170.524134673
19610,303000.0,304287.6931185329
57141,612000.0,611306.7116329134
144281,1604000.0,1562327.1478176946
35073,277000.0,269613.5467480627
123762,152000.0,155039.15310504852
120254,1082000.0,1105358.594266055
90636,652000.0,635852.9082926809
43338,352000.0,353948.4538806133
48708,302000.0,298884.60620728973
180582,252000.0,252638.23582552283
13669,1422000.0,1410460.3322351743
5293,337000.0,328989.35428255517
29715,467000.0,471233.36123685667
7223,795000.0,785324.0191598217
52188,261190.0,261201.86909548755
65413,971800.0,933186.4859389933
153527,442000.0,431259.4337151636
107236,506800.0,511693.32318742946
54263,347000.0,333813.56017187756
128868,380800.0,384917.47765455785
8616,502000.0,497690.969609124
179857,607000.0,610523.0020646713
116327,425888.0,430895.072675025
100509,684480.0,691191.8074759204
64214,197000.0,197567.60085822683
44163,1014800.0,1032490.5858282818
42963,228200.0,224395.79659091576
129720,522000.0,512090.46009881503
127248,302000.0,301354.6333435966
103622,1754800.0,1760504.918535328
63168,503000.0,499125.41796627396
46261,1597000.0,1621664.2117328625
10347,537000.0,526895.2090626472
104348,545000.0,545942.8436249811
23519,387000.0,389177.17353392305
7363,657000.0,674415.4142944178
129404,502000.0,515563.59794287814
95080,197000.0,198412.17998840747
21713,772000.0,759797.2395313034
106080,752000.0,736678.1060194287
122011,995800.0,1041843.8487785012
172182,832000.0,822794.2140290654
29358,382800.0,384087.80702042626
164010,422000.0,417516.01756522455
79302,438000.0,437326.1230312433
101035,242000.0,250323.39074706228
5591,297000.0,296436.21364309994
23944,622000.0,618431.0100203739
163556,403400.0,397805.64176304196
105548,503000.0,504095.0110687786
155156,3502000.0,3482745.9858073033
86624,769800.0,768499.2316351781
46985,370500.0,374880.16248254344
47822,515000.0,512424.21917833725
8984,1087000.0,1093776.1165958357
85231,1330000.0,1294325.5411136162
167138,869697.0,911935.5922925371
157247,1247000.0,1248741.2564542661
121634,502000.0,488960.09492863895
71735,330000.0,329177.98818683805
95633,427000.0,429733.0708501353
132001,457000.0,472257.44048795593
168045,197000.0,190581.21045657707
48248,522125.0,519925.42044374987
117491,652888.0,657218.7634626996
135341,837000.0,863499.0679210855
150271,1097000.0,1178610.8569991144
90365,817000.0,797904.5119527816
111316,462000.0,464007.1512963764
75218,476207.0,480055.3751602983
170351,93000.0,93583.83708776964
111203,1178800.0,1218591.110919421
134738,152000.0,154660.16115139663
154881,1197000.0,905709.3307500704
149045,1299800.0,1309149.2310532625
180617,1462000.0,1503192.1799425918
2936,202000.0,202199.87291909114
172033,693900.0,683436.4679025139
106915,107000.0,108023.5959211088
87425,197000.0,196312.6128209235
124334,172000.0,172983.27180588743
178738,321000.0,318803.0872942839
27374,375000.0,381334.2609836218
28270,227000.0,230447.68071272696
141743,715888.0,724580.499739395
160197,4926580.0,4747475.022154568
142325,1212000.0,1196444.6764450194
180107,447000.0,454891.1898950443
180440,3424800.0,3198431.8054934167
67569,242000.0,251757.96462918515
160517,247000.0,251321.7440564409
107900,202000.0,203161.1392433162
99433,519000.0,512417.1802559338
174816,552000.0,542505.7336366292
13067,712000.0,721443.4567264722
82201,177000.0,177706.38714585893
173713,292000.0,287473.84898748493
30941,2202000.0,2272014.0453898045
3986,282000.0,279534.4779419198
20876,592000.0,592671.3560059123
13341,297000.0,296949.33174785203
35062,137000.0,137272.1996338877
164946,432000.0,434173.29048767604
76554,282000.0,285047.7719225666
98084,282000.0,281979.4231117895
159275,425000.0,434429.0246276641
132346,428000.0,427442.2133415488
112306,152000.0,144919.53271921072
68702,1842000.0,1839667.8574120088
84452,506700.0,513198.2288464171
32069,182000.0,192788.9026635587
101971,790000.0,772558.969725265
21485,2877000.0,2949009.646259723
155862,486500.0,485609.2418459541
37591,802000.0,814295.7602929613
98671,604750.0,606704.3480782481
17436,502000.0,498919.9723728524
144654,607888.0,603788.1803997007
23169,297000.0,298989.6061641502
24481,627000.0,616273.4610157335
22706,302000.0,301629.84167208924
148636,343000.0,344150.01245169813
69792,391215.0,390706.74747908406
46625,267000.0,256069.1998053895
127891,490800.0,483605.660183858
46220,117000.0,116325.30966258017
84057,647000.0,640031.2698745924
74195,551600.0,544402.5497091492
67971,447800.0,435128.45434283005
